38203.74822724317,38478.19185933106,1550.9503997531185,1793.6028138585414,589,609.0
47564.16334217825,47821.30348453053,41633.23325849171,41906.78187817093,150,170.0
33154.62299841449,33426.75204039817,39791.034171273655,40064.848677090915,831,851.0
22096.85185223782,22342.693676610535,25550.728549384323,25784.857243467624,690,710.0
5290.906764769259,5535.377128594538,19909.88306597243,20140.403835959245,553,573.0
33141.665167353625,33382.51211232982,39414.13030259031,39657.24649587514,922,942.0
25601.9761760492,25844.540272285543,12990.36028588741,13222.506187950456,596,616.0
28156.590719723285,28413.94368105839,39379.21950865473,39624.13642874663,364,384.0
10397.834733689237,10628.670485053559,48617.0,48850.08291984829,736,756.0
36648.36647124742,36877.55184337857,48191.095216513066,48420.629469913445,58,78.0
16136.563277083065,16366.91682384118,46996.54512544595,47270.69896043744,157,177.0
32673.974520846263,32927.76775924672,25201.520684921168,25469.312800858337,189,209.0
4704.0,4967.902649538806,12618.153205105249,12844.339342921548,297,317.0
40232.39465626031,40501.45079654648,9965.238094559802,10206.080282251996,788,808.0
44920.1520382843,45182.2018461292,45961.985705423605,46200.87138302569,358,378.0
32527.782945400028,32765.228708760194,31172.819648522847,31416.90046515337,664,684.0
16090.251654407966,16315.550190848988,44738.457983453794,45003.50495435592,971,991.0
41904.80370791728,42167.45387436697,36091.11340608592,36357.72757078827,926,946.0
31883.71872804436,32124.41973540117,27394.588669591692,27660.04861280591,864,884.0
8133.9025226074755,8368.531709320465,26582.57115672915,26814.202438953223,722,742.0
44660.18581291394,44892.01873429243,40075.64152815258,40306.59014937845,690,710.0
28656.33924354058,28907.57371795319,36205.166727653625,36443.354206881966,264,284.0
29899.909483003834,30169.392910133607,7548.241174454535,7821.330645523304,281,301.0
28306.505841683233,28576.067645102645,36274.31459845618,36512.92480147818,573,593.0
15163.743679711513,15400.916460597133,48506.942289635364,48735.81978631938,425,445.0
31888.927369502046,32150.61547050891,12884.003355864592,13158.25177815814,341,361.0
21507.234638476773,21755.124341060877,6600.9844532157385,6832.984445302464,941,961.0
28400.58689130131,28665.95435832506,44126.91160862885,44401.29132497268,358,378.0
30775.188297177858,31001.548096191404,20417.05039535045,20649.91956825698,394,414.0
18289.642224463965,18555.895054528406,15862.505045395326,16123.24576870496,587,607.0
45334.979087439984,45606.57799996663,7505.7834878396825,7748.654712385032,184,204.0
18503.045845972734,18737.16424238267,25375.66158625212,25642.67890164599,194,214.0
42289.85512135227,42529.08606446027,47726.77943558859,48000.45927184324,863,883.0
40481.02805078675,40727.50602683086,38900.97435269125,39136.95712932164,287,307.0
24709.62723925428,24941.21286300646,1279.0490271694898,1542.9051290964746,195,215.0
33134.84806865955,33402.40178245605,43544.97639537374,43802.96934853816,318,338.0
33112.92453342422,33361.99380311435,39540.26738268791,39785.73523866243,158,178.0
18364.313154088708,18626.408433189292,19114.56563896254,19358.52324971548,857,877.0
28531.093488376802,28778.447682662223,47609.315504009435,47845.49484368238,580,600.0
14108.73500684952,14355.01162902023,25509.63014848502,25773.86674712312,14,34.0
30045.45829354366,30308.966109141784,13372.806093002748,13617.150829035476,178,198.0
21363.759892549606,21628.037955089712,1432.7149498314163,1703.737743219068,386,406.0
41957.156861258794,42203.528452512845,32321.189638597865,32576.01102160692,309,329.0
8135.677130342083,8409.689108609204,25681.32744878221,25928.413191398467,777,797.0
22490.78030560749,22754.77435047747,37472.373514017316,37735.754004476825,207,227.0
4989.174436745392,5238.569129735239,21816.34670974393,22042.260182828544,204,224.0
10092.265651051486,10323.668867988396,41032.898476577226,41288.21931256102,674,694.0
9435.138871395693,9661.28334080744,25424.557397536857,25666.955359769287,959,979.0
35807.91192852076,36041.31594870949,15185.798433469716,15423.555147431367,80,100.0
27880.190898025812,28151.589709008615,31325.475134856326,31557.84579580834,490,510.0
42265.508095590005,42529.59785660112,29729.28323006735,29984.923170694903,136,156.0
21971.239352084223,22198.329224709767,36729.0964064078,36999.52993616903,100,120.0
10579.244956773246,10829.544270703724,7501.588272146109,7738.991309014116,204,224.0
44149.6045152974,44395.622125627284,6459.508951761152,6726.131023222986,522,542.0
33368.57894243539,33627.7891291771,40485.52127443932,40717.26310977513,524,544.0
30337.928549490887,30604.908141956712,12946.458380720687,13177.183620370424,584,604.0
9436.590977684778,9686.146341074224,1657.2101289629911,1891.9984261008485,161,181.0
4622.842003438945,4886.250928151893,36281.42769930899,36547.45376965198,725,745.0
28035.015322394614,28304.92391516692,37131.37789461757,37386.44003208432,485,505.0
7870.639279466398,8106.831331871324,20421.815875626024,20657.05016856817,790,810.0
40743.69513907317,40976.71425763299,9510.624316696014,9760.864555287475,222,242.0
39789.435240186496,40018.57185929071,39667.70822440739,39916.513078015116,980,1000.0
6086.755162853418,6319.136743201932,37747.956719990405,37985.573726334726,258,278.0
3555.3057915216277,3826.131919068222,7485.389482042102,7742.074294204579,873,893.0
43255.444201543876,43520.61517856725,6521.573263538177,6763.6611611347635,504,524.0
42839.752147559004,43111.31596846608,5375.649972803367,5610.115984760368,131,151.0
13851.899082096203,14081.445593283192,48601.03592195707,48854.1712632337,818,838.0
41948.67874372425,42197.21937629635,32756.944827707994,33005.27273023828,936,956.0
32289.224970919153,32543.05750518809,991.6458786080697,1249.7463644324976,6,26.0
2109.418655234628,2340.0433953996203,41189.16657217627,41432.39161928762,767,787.0
25428.776967003065,25679.590752037697,12992.438676395963,13230.07341092988,169,189.0
29443.03279023344,29680.52396248438,17663.461328267735,17905.778348618303,320,340.0
30733.808176828625,30988.289593069498,25275.889642263748,25534.3651438517,358,378.0
10436.937011332326,10679.963800968877,41545.066785706054,41777.60107135051,276,296.0
48430.304868824285,48693.8587784401,14277.373740941986,14514.833621119702,113,133.0
10971.261469549254,11245.479385844263,9871.04009034072,10135.16682149854,441,461.0
22429.705081352135,22672.13213095834,25337.352144044173,25576.50758961539,135,155.0
9520.148017829764,9761.114462456284,15639.081137861986,15889.349959496676,765,785.0
36245.30302339907,36476.07169547161,24774.409592858006,25034.49597093542,517,537.0
13555.633332248988,13824.87847207145,38759.05753723158,39022.57062433091,700,720.0
21719.527851580893,21984.671460497466,17923.458669106425,18168.356243042912,667,687.0
22360.191520837703,22596.49329490484,38576.35663925801,38847.53892784785,16,36.0
28965.16815622518,29199.182677444423,17663.249844107097,17904.99279340802,770,790.0
36442.06561078069,36716.14015553556,36558.4642098101,36798.03537256963,78,98.0
42080.0,42342.7369968293,23818.84905277908,24090.796025835727,127,147.0
43014.084124497305,43266.70222978035,7128.9461155591625,7393.287893978755,114,134.0
32248.30974694679,32507.257375433055,25377.99223729416,25611.5784541314,355,375.0
16720.760192895337,16977.61444339448,37553.32667861556,37784.77972060283,826,846.0
33052.21197366126,33293.79008027391,37586.31638892084,37859.03944889364,696,716.0
10012.000720663911,10261.88683152077,28566.214760264,28830.356675703697,4,24.0
45775.738414216736,46033.67173309963,19014.160486922625,19274.409731453976,353,373.0
4883.409687988621,5128.647878346598,22123.37017790668,22355.87372899469,508,528.0
22501.55069874138,22734.994533430865,36353.363772091776,36586.05717161949,298,318.0
26116.609026883692,26368.266630336184,36398.326090368464,36658.899997161716,527,547.0
27800.83166926511,28056.448862978817,34311.26264110338,34566.32080771871,16,36.0
16088.889679593589,16327.274677853742,46562.08536190601,46823.066265035624,590,610.0
45588.316120982374,45845.811328012416,33172.81700639593,33412.04467249,325,345.0
41980.60614682743,42207.02523522236,32986.76046925182,33235.31196645376,674,694.0
16821.52183243832,17080.991488428135,32523.62630724871,32793.666994753396,948,968.0
4760.0,5007.341338152165,24921.53122738938,25195.97230247688,615,635.0
21423.34965017043,21667.51417248693,3003.7902047719635,3264.990524882162,686,706.0
22529.44180383427,22790.987194254263,28845.505648486822,29075.25474228218,274,294.0
46611.62218563961,46862.895200367326,8649.57654829646,8899.423018162357,408,428.0
9632.58004943447,9902.06897911811,3853.007119224564,4114.358674013253,574,594.0
35506.072027000024,35745.420857625446,12874.918594400187,13137.006447796995,983,1003.0
38843.47251600521,39102.6979284465,48111.79234315046,48368.98785714993,205,225.0
22953.650328855143,23181.74940679069,48433.456703329146,48694.4766635551,798,818.0
33030.43003027542,33288.09436195063,6861.378498486229,7106.519293709246,971,991.0
35101.170600079044,35327.7366236201,6882.941072567771,7124.584891087998,446,466.0
22365.76099878144,22624.739068228075,13010.344405029173,13242.09233084152,548,568.0
509.1794507952536,736.6355333318979,20390.336410984095,20637.84304267418,148,168.0
8829.97029775761,9060.525494460195,48617.0,48865.38887385967,953,973.0
33554.58268158633,33812.562194255865,40477.85432960342,40713.71053170248,796,816.0
23285.05732024625,23520.70168488463,48367.133107372116,48610.839697399424,402,422.0
41973.74285817364,42241.58349292219,33445.620339248395,33704.69614851001,366,386.0
29965.165813265015,30199.117516875845,8801.734885989117,9057.115392790563,433,453.0
9107.594022969874,9381.018724602187,31756.521813076877,32016.750865718554,354,374.0
48418.37581935816,48665.392490004335,24626.96722567364,24874.191008429934,204,224.0
3743.4676844723176,3989.1770821280456,3472.6892314298043,3738.5930707067114,618,638.0
30167.238861995007,30413.745116663616,16825.757439002406,17100.617166759654,521,541.0
20385.392780065293,20611.999013380995,7267.116528392838,7520.878227771691,656,676.0
35400.2403189479,35656.80125417871,48141.09264543108,48404.32216932257,503,523.0
16760.484237760407,16998.902927954176,37099.42629537387,37349.427981499815,626,646.0
8342.04724104242,8581.824353517897,34084.38153367464,34316.729618596284,616,636.0
21709.186429211793,21935.83647384397,45455.43804711185,45720.25356205913,198,218.0
21861.562433464715,22401.715227463552,44633.97281681792,45174.96046928814,411,451.0
15029.067545588812,15484.383865422156,37365.98606403069,37837.12144545555,625,665.0
16798.253431728343,17321.992077171995,35717.011849504226,36187.3633928597,356,396.0
28514.31491258116,28981.82299773104,48170.65616958063,48717.21313212705,213,253.0
18381.486873886697,18922.354307579648,19748.557435767198,20226.007374720397,223,263.0
19042.695642461582,19571.614016380416,41829.36770206774,42363.39813098364,139,179.0
32246.95502812969,32774.05369645824,24074.271706534608,24588.32923217871,220,260.0
5039.488614534709,5535.957506628038,21235.399502279644,21698.992048841792,327,367.0
3986.719499506912,4472.406624490095,34028.62229967489,34559.151859622136,374,414.0
17583.9974940778,18128.221266996028,30912.566349505112,31375.666492552653,920,960.0
9714.373796741444,10249.641650670592,4450.524141911507,4945.9276163353625,711,751.0
8149.957243078994,8698.662378095436,16749.72138798212,17291.681555798124,139,179.0
20690.66346796845,21235.186889600238,36895.16471708782,37376.344258715646,244,284.0
35093.36502226294,35594.7244404668,29638.234524666055,30100.079727296696,900,940.0
16135.12735628413,16676.06028052044,46515.764917312255,47034.720104070984,686,726.0
9523.3661955961,10012.664248854582,25424.791422269485,25942.227417025715,990,1030.0
43142.4655634879,43609.05317903033,5571.0276155687125,6065.07786211898,445,485.0
5041.941821437758,5534.794407962664,21207.07381432691,21756.468210884123,858,898.0
43165.051792752885,43632.071289447,6632.793416290231,7139.569304277645,499,539.0
19110.55607383327,19583.24755558462,14269.72273609265,14724.771021952418,443,483.0
29896.92024686098,30438.549887131157,7513.234698179172,7974.442506320278,786,826.0
38990.01058638632,39502.8664257014,12089.675867300626,12566.934479074183,988,1028.0
17247.414608764124,17702.126158085957,17970.554335845944,18422.153877222267,251,291.0
42090.64358139708,42563.244248922594,17316.97130242775,17809.78119174358,696,736.0
4725.9910461642285,5227.656791062863,31993.285747717142,32521.262072781577,462,502.0
39984.05044810258,40487.13985372028,2858.8330439175625,3339.5131704565038,289,329.0
18293.287958592027,18749.602472415834,15071.795712752491,15541.536321838093,159,199.0
2035.41297647055,2517.2679611923745,5399.573226533965,5948.951748850866,414,454.0
25544.077191422235,26077.06974983748,7097.755236623569,7608.030678893293,191,231.0
21988.259653943038,22506.28601783056,13299.491635131391,13796.368779423368,521,561.0
36617.30502094384,37139.73131685733,48190.839878219056,48657.57183521681,51,91.0
32455.977957503335,32981.453215500405,30664.870890824586,31162.61041436447,38,78.0
3072.854425956213,3531.2964334826684,4437.609972962278,4922.116754206956,585,625.0
18716.188035470797,19198.113763497422,30935.143475265664,31461.874537316435,957,997.0
4781.355042694695,5312.997635857704,37907.225784979506,38440.90246568713,358,398.0
15643.479165857647,16183.68937829974,17412.973041992605,17871.749818369266,713,753.0
16926.00191860667,17414.18853575788,28386.316524839694,28911.747934134026,116,156.0
41588.13344259524,42113.03159912341,37767.16328024018,38291.94545754298,388,428.0
42067.15793808083,42526.72928248595,24852.982171790296,25367.544306399574,968,1008.0
30051.184224957095,30522.503064004442,13545.299776832499,14078.514910740469,660,700.0
40315.07402493578,40806.51258924212,29691.05287890099,30145.740197004667,977,1017.0
18531.735810296184,19078.48361023467,27314.763424301917,27796.665141859605,259,299.0
31335.954058676183,31802.747249231143,17651.017996816023,18189.33346238294,787,827.0
11182.961353556175,11679.056246843898,11925.253556711064,12413.277714670197,196,236.0
38696.3933079356,39237.027849151506,1752.6352132730797,2278.499283249912,508,548.0
43602.70583578281,44077.696261579906,6416.413481570065,6874.651102312253,44,84.0
5086.4119014039225,5579.077720426958,20492.347746650965,21007.305110911893,464,504.0
18777.01111866941,19304.89116824207,48491.530658008174,49014.93189582202,660,700.0
4631.272627662336,5138.692483638385,17925.245711013577,18401.85516508,253,293.0
20035.65058821853,20507.697613797212,25547.8656872311,26037.978146364385,727,767.0
36216.97049537832,36717.58850327459,24771.957089034644,25318.281074047056,911,951.0
17550.76627305928,18007.533360622732,25561.111036317416,26053.697280269927,308,348.0
24406.40171854964,24901.79821775963,36535.93582410981,37002.40725798561,80,120.0
22460.659554084144,22977.339541613568,36615.742030938694,37156.241785764105,798,838.0
33012.443293028475,33516.22400483523,36342.63311111565,36884.35861767334,903,943.0
18439.36033475724,18951.315470822512,21907.809116322827,22455.151932330555,32,72.0
6061.110011657272,6599.51177680738,4744.220803954594,5249.8044123810005,972,1012.0
42094.59645816711,42577.949139626355,14726.756847334482,15266.32653530818,92,132.0
32618.966184182565,33076.458355576506,29771.926091968173,30234.93432612631,161,201.0
27721.680534509047,28176.78628702584,36301.47044988906,36793.71383958985,883,923.0
10980.370500735109,11435.26674126623,9957.425737740648,10442.216785083705,983,1023.0
39410.261368461666,39934.92947004724,29627.048537740015,30145.93677594998,299,339.0
40912.51411906887,41445.62939964858,38442.63230505548,38969.921754210816,815,855.0
16148.473970741898,16641.383062089924,30824.793023980754,31330.904731936473,144,184.0
11890.95603871904,12415.2264783893,30723.73853836431,31212.403586825018,845,885.0
29863.306962874132,30364.333542643366,6936.994284875031,7396.4974080922975,811,851.0
31293.31000026955,31826.79568797554,25255.62965516257,25743.408549907792,837,877.0
33835.645058330185,34290.43558269327,48140.69277229957,48631.54472535253,744,784.0
37229.629724297054,37774.30710001552,48195.96443748102,48655.063104848305,575,615.0
23295.37806709939,23784.217703074482,25610.79150102703,26152.447231584138,520,560.0
42263.355961577,42739.81007934509,4802.5950155306955,5331.82397384233,501,541.0
29991.72903596559,30450.42096110551,8828.840410848785,9358.945320656543,623,663.0
4758.018609793325,5266.312217166367,27377.01750422852,27917.393448357838,741,781.0
21686.421635141603,22230.69792452424,46489.376330492545,46988.72544134134,686,726.0
63.9596794609166,560.5269068483676,26048.803233315324,26523.439186044943,83,123.0
31212.475146185578,31693.76701787556,25258.581029145353,25730.46850887958,251,291.0
14694.124104553337,15201.455981418363,30768.42281739638,31245.39769203482,177,217.0
11577.772323409501,12031.946409402173,16424.160965203522,16907.96108176011,618,658.0
45709.53624357073,46256.981433855275,25358.566425660963,25829.519080092366,990,1030.0
4761.160383113699,5271.717694818218,26396.78969416675,26897.695641119342,169,209.0
37790.00416822841,38314.410152004704,17542.472230077983,18055.40386014014,366,406.0
30455.153622292055,30907.37345064038,27455.417591071062,27977.46511081164,593,633.0
29978.219059202976,30522.341507718298,6940.667072104133,7470.489708085181,43,83.0
7903.880172590511,8440.529509240927,37577.69051723208,38052.00484907777,882,922.0
4856.74045190026,5379.616941314369,2374.3634170899763,2849.1406633325823,737,777.0
38049.61528216747,38573.96309642892,28467.106428799514,28967.06242622594,161,201.0
14628.662280943263,15088.766296201078,7346.0,7847.411574865349,820,860.0
3698.209125927251,4243.029529112664,25454.744556923797,25924.110011345012,22,62.0
8135.86495906114,8670.040314765134,25800.880117357483,26329.132956741178,357,397.0
16760.375441410448,17222.753346094683,29446.317051353504,29936.762138924798,704,744.0
38113.77782695825,38607.572811384045,29646.0,30125.217882698205,402,442.0
6932.425819694643,7424.481975270409,1990.606132837436,2502.430554367869,649,689.0
21779.861161387485,22280.27067868045,43896.789932131716,44384.47973819092,601,641.0
18449.49378347086,18930.56542649092,20699.44353358459,21163.731737972757,831,871.0
395.73964001426634,923.5569547807893,11911.983081680746,12410.549110606858,692,732.0
6315.680294173453,6779.06448708151,2014.0696352263146,2486.4621231380424,216,256.0
17598.26004404668,18104.690666477785,28225.359818134388,28686.23929766639,932,972.0
16863.287194174765,17383.408897493122,33919.64552483003,34463.9715044301,500,540.0
4358.44563932137,4832.765380545524,33936.66024422154,34478.646983983526,705,745.0
27868.492261035826,28369.351531392414,31044.019691979607,31528.070968344888,245,285.0
42093.22586764125,42613.34607418743,22917.035414983326,23381.428687035295,875,915.0
22372.072787520337,22822.29396398978,13009.979260226097,13473.451944392984,891,931.0
28196.71465781961,28745.95114406314,38363.134507123585,38863.06223582098,705,745.0
13395.37708874129,13902.635499693397,30736.6894773265,31194.600943925063,769,809.0
4762.411658669358,5294.63319105937,25797.01161115444,26324.27080100209,254,294.0
11440.444217083937,11989.325547005858,37324.73696430664,37844.91745643007,326,366.0
11924.800878491464,12440.95405981802,39328.20680192339,39864.91408536618,332,372.0
43409.34338063669,43925.552064287076,6714.049961558261,7206.360098563744,662,702.0
21971.477781421556,22501.93611485521,40242.17250143527,40699.178457873495,473,513.0
12729.184642208933,13205.275423068353,43106.66334643671,43601.8751867269,341,381.0
18344.91925638108,18812.553393735925,18562.45718644135,19084.871133142522,888,928.0
11316.627151171033,11861.84032042918,42477.39024487398,43006.180023784356,856,896.0
33108.84903879483,33587.092337395705,45653.00094387369,46129.54798776599,987,1027.0
43976.61896045752,44478.03375633051,6048.08435635998,6543.383761518931,43,83.0
44063.26354374697,44562.179335930305,6382.980355218837,6881.029083338566,548,588.0
26752.610112620307,27243.403293762523,27679.532111473683,28209.95162413677,488,528.0
29905.510879197507,30393.467454308837,2486.942052584949,2982.413805416248,510,550.0
36417.00858640322,36882.26653702437,27134.27472979476,27674.720203320663,254,294.0
47703.7336601921,48169.97982466391,40459.43281538957,41009.235954054755,22,62.0
